customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent
CUST01897,3/3/2024,Tier 2,18-24,Google Search,None,Skin Care,Dry,No
CUST01898,11/28/2024,Tier 2,35-44,Google Search,None,Skin Care,Sensitive,No
CUST01899,4/6/2025,Tier 2,18-24,Google Search,None,Hair Care,Sensitive,Yes
CUST01900,5/27/2024,Tier 1,25-34,Organic,None,Hair Care,NA,Yes
CUST01901,1/1/2025,Tier 1,25-34,Referral,Silver,Fragrance,Normal,Yes
CUST01902,6/13/2025,Tier 2,45+,Google Search,Silver,Skin Care,NA,Yes
CUST01903,1/27/2024,Tier 3,35-44,Marketplace,None,Skin Care,Combination,No
CUST01904,3/15/2025,Tier 2,45+,Google Search,Silver,Makeup,Combination,Yes
CUST01905,5/26/2025,Tier 1,35-44,Instagram,Gold,Baby Care,Oily,Yes
CUST01906,5/3/2025,Tier 1,18-24,Organic,None,Skin Care,Oily,Yes
CUST01907,4/18/2024,Tier 3,35-44,Organic,Silver,Hair Care,Normal,Yes
CUST01908,10/28/2024,Tier 3,18-24,Google Search,None,Fragrance,Combination,Yes
CUST01909,3/11/2025,Tier 1,45+,Marketplace,Silver,Skin Care,Dry,No
CUST01910,1/15/2024,Tier 3,18-24,Google Search,Silver,Skin Care,Oily,Yes
CUST01911,1/20/2024,Tier 3,45+,Instagram,Gold,Hair Care,Oily,No
CUST01912,7/22/2024,Tier 1,18-24,Referral,None,Skin Care,Normal,Yes
CUST01913,10/12/2024,Tier 2,35-44,Google Search,None,Baby Care,Normal,Yes
CUST01914,6/9/2024,Tier 2,35-44,Marketplace,Platinum,Hair Care,NA,Yes
CUST01915,6/10/2024,Tier 2,45+,Referral,None,Fragrance,Oily,No
CUST01916,7/30/2025,Tier 1,35-44,Organic,Silver,Hair Care,NA,Yes
CUST01917,11/7/2024,Tier 1,25-34,Referral,Silver,Baby Care,Sensitive,Yes
CUST01918,11/4/2024,Tier 1,35-44,Referral,None,Hair Care,Oily,Yes
CUST01919,8/1/2025,Tier 3,45+,Marketplace,None,Makeup,Sensitive,No
CUST01920,2/3/2024,Tier 2,25-34,Influencer,Silver,Skin Care,Dry,Yes
CUST01921,6/20/2024,Tier 1,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST01922,8/19/2024,Tier 1,45+,Organic,Silver,Skin Care,Combination,Yes
CUST01923,8/1/2024,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes
CUST01924,7/4/2025,Tier 2,18-24,Marketplace,Platinum,Skin Care,Dry,No
CUST01925,8/16/2025,Tier 3,18-24,Marketplace,None,Wellness,Normal,Yes
CUST01926,5/23/2025,Tier 1,25-34,Referral,Silver,Skin Care,Oily,No
CUST01927,4/5/2024,Tier 3,25-34,Google Search,Platinum,Skin Care,Dry,Yes
CUST01928,1/16/2025,Tier 1,25-34,Influencer,Gold,Skin Care,Sensitive,Yes
CUST01929,1/27/2025,Tier 3,18-24,Marketplace,Gold,Hair Care,Combination,No
CUST01930,6/29/2025,Tier 1,45+,Instagram,None,Skin Care,Oily,Yes
CUST01931,11/21/2024,Tier 1,18-24,Organic,None,Baby Care,Sensitive,Yes
CUST01932,8/28/2025,Tier 1,25-34,Referral,Platinum,Hair Care,NA,Yes
CUST01933,8/29/2024,Tier 1,35-44,Organic,None,Wellness,Oily,Yes
CUST01934,7/9/2025,Tier 1,25-34,Referral,None,Baby Care,Dry,No
CUST01935,3/16/2025,Tier 1,25-34,Marketplace,None,Hair Care,NA,Yes
CUST01936,6/16/2025,Tier 2,25-34,Organic,Silver,Baby Care,NA,Yes
CUST01937,5/4/2025,Tier 3,18-24,Instagram,None,Hair Care,Dry,Yes
CUST01938,11/22/2024,Tier 1,35-44,Marketplace,None,Skin Care,Dry,No
CUST01939,2/19/2025,Tier 3,18-24,Google Search,None,Hair Care,Normal,No
CUST01940,6/22/2024,Tier 1,35-44,Google Search,None,Baby Care,Normal,Yes
CUST01941,6/23/2024,Tier 2,35-44,Instagram,None,Skin Care,Sensitive,No
CUST01942,7/8/2024,Tier 3,18-24,Marketplace,None,Skin Care,Oily,Yes
CUST01943,7/24/2024,Tier 1,25-34,Instagram,Gold,Skin Care,Normal,Yes
CUST01944,1/22/2024,Tier 1,45+,Referral,None,Hair Care,Combination,Yes
CUST01945,4/30/2025,Tier 3,45+,Google Search,None,Baby Care,Sensitive,Yes
CUST01946,10/4/2024,Tier 2,25-34,Referral,None,Skin Care,Oily,Yes
CUST01947,1/13/2024,Tier 3,25-34,Google Search,Silver,Wellness,Sensitive,Yes
CUST01948,10/21/2024,Tier 2,18-24,Referral,None,Baby Care,Combination,Yes
CUST01949,2/2/2024,Tier 2,25-34,Organic,Silver,Skin Care,Oily,No
CUST01950,12/14/2024,Tier 2,18-24,Instagram,None,Fragrance,Normal,Yes
CUST01951,6/21/2024,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,Yes
CUST01952,7/20/2024,Tier 1,25-34,Google Search,None,Wellness,Dry,Yes
CUST01953,1/22/2025,Tier 1,35-44,Referral,None,Makeup,Dry,Yes
CUST01954,1/13/2024,Tier 1,45+,Google Search,None,Hair Care,Sensitive,Yes
CUST01955,10/12/2024,Tier 3,25-34,Marketplace,Gold,Skin Care,Dry,Yes
CUST01956,5/15/2025,Tier 2,35-44,Marketplace,None,Hair Care,Normal,Yes
CUST01957,3/25/2024,Tier 2,25-34,Marketplace,Gold,Fragrance,Sensitive,No
CUST01958,8/27/2024,Tier 3,25-34,Influencer,Silver,Hair Care,Sensitive,No
CUST01959,9/15/2025,Tier 3,25-34,Instagram,None,Makeup,Normal,No
CUST01960,4/10/2025,Tier 3,25-34,Google Search,None,Skin Care,Combination,No
CUST01961,9/10/2024,Tier 3,25-34,Marketplace,None,Skin Care,Combination,Yes
CUST01962,5/3/2024,Tier 1,25-34,Marketplace,None,Fragrance,Combination,No
CUST01963,6/8/2025,Tier 2,25-34,Referral,None,Makeup,NA,Yes
CUST01964,8/9/2025,Tier 1,25-34,Organic,Silver,Makeup,Normal,No
CUST01965,11/26/2024,Tier 3,35-44,Marketplace,None,Skin Care,Oily,Yes
CUST01966,3/20/2024,Tier 1,25-34,Marketplace,None,Hair Care,Dry,No
CUST01967,1/16/2024,Tier 3,25-34,Marketplace,None,Fragrance,Normal,Yes
CUST01968,5/17/2025,Tier 1,18-24,Marketplace,Platinum,Makeup,Dry,Yes
CUST01969,3/9/2025,Tier 1,35-44,Google Search,None,Skin Care,Oily,Yes
CUST01970,8/28/2024,Tier 1,45+,Organic,Gold,Hair Care,NA,Yes
CUST01971,3/4/2025,Tier 3,25-34,Marketplace,None,Hair Care,Normal,Yes
CUST01972,6/15/2024,Tier 1,45+,Referral,None,Makeup,NA,No
CUST01973,3/18/2024,Tier 2,25-34,Google Search,None,Wellness,Combination,Yes
CUST01974,4/26/2024,Tier 2,25-34,Referral,Silver,Wellness,Oily,Yes
CUST01975,5/25/2024,Tier 2,45+,Instagram,None,Wellness,Oily,Yes
CUST01976,11/1/2024,Tier 3,18-24,Instagram,None,Baby Care,Normal,Yes
CUST01977,2/15/2025,Tier 1,18-24,Influencer,None,Baby Care,Sensitive,No
CUST01978,1/20/2024,Tier 2,25-34,Marketplace,Platinum,Wellness,Dry,Yes
CUST01979,7/6/2025,Tier 3,18-24,Marketplace,Silver,Fragrance,Combination,No
CUST01980,1/16/2024,Tier 2,25-34,Organic,None,Skin Care,Oily,Yes
CUST01981,9/27/2024,Tier 1,25-34,Organic,None,Baby Care,NA,Yes
CUST01982,1/7/2024,Tier 1,18-24,Marketplace,Silver,Wellness,Dry,Yes
CUST01983,1/20/2024,Tier 3,25-34,Instagram,None,Hair Care,Oily,Yes
CUST01984,3/1/2024,Tier 1,25-34,Organic,None,Wellness,Sensitive,Yes
CUST01985,11/11/2024,Tier 1,18-24,Marketplace,None,Hair Care,Oily,Yes
CUST01986,10/12/2024,Tier 3,35-44,Organic,Gold,Skin Care,Normal,Yes
CUST01987,5/25/2025,Tier 1,25-34,Influencer,None,Skin Care,Dry,No
CUST01988,4/19/2025,Tier 2,25-34,Referral,None,Skin Care,Sensitive,Yes
CUST01989,6/27/2024,Tier 1,18-24,Google Search,Silver,Hair Care,Dry,No
CUST01990,2/11/2025,Tier 2,18-24,Influencer,Silver,Skin Care,Sensitive,Yes
CUST01991,6/7/2024,Tier 2,25-34,Organic,Silver,Skin Care,Sensitive,No
CUST01992,6/11/2025,Tier 2,25-34,Marketplace,None,Makeup,Oily,Yes
CUST01993,9/14/2024,Tier 3,35-44,Instagram,None,Baby Care,Dry,No
CUST01994,1/11/2024,Tier 3,18-24,Google Search,None,Wellness,NA,Yes
CUST01995,3/9/2024,Tier 1,45+,Marketplace,None,Skin Care,Sensitive,No
CUST01996,7/28/2024,Tier 2,25-34,Google Search,Gold,Fragrance,Combination,Yes
CUST01997,1/27/2025,Tier 2,25-34,Marketplace,Silver,Skin Care,Oily,Yes
CUST01998,7/6/2024,Tier 3,25-34,Instagram,Gold,Wellness,Combination,Yes
CUST01999,2/14/2025,Tier 3,18-24,Influencer,Gold,Baby Care,Oily,Yes
CUST02000,1/5/2024,Tier 2,18-24,Google Search,Gold,Hair Care,Combination,Yes
CUST02001,5/6/2025,Tier 2,18-24,Influencer,Silver,Makeup,Oily,Yes
CUST02002,6/16/2024,Tier 3,25-34,Marketplace,None,Baby Care,Combination,Yes
CUST02003,6/22/2024,Tier 3,18-24,Google Search,None,Skin Care,Normal,No
CUST02004,8/20/2025,Tier 1,25-34,Instagram,None,Skin Care,Oily,Yes
CUST02005,11/13/2024,Tier 2,25-34,Referral,None,Skin Care,Combination,Yes
CUST02006,8/18/2024,Tier 1,25-34,Influencer,None,Fragrance,Combination,Yes
CUST02007,2/4/2024,Tier 2,45+,Organic,Platinum,Skin Care,NA,Yes
CUST02008,3/21/2024,Tier 1,25-34,Influencer,None,Fragrance,Normal,No
CUST02009,3/21/2024,Tier 3,35-44,Google Search,Gold,Skin Care,NA,No
CUST02010,4/29/2024,Tier 1,45+,Referral,None,Skin Care,Oily,Yes
CUST02011,11/22/2024,Tier 1,35-44,Google Search,None,Makeup,Normal,No
CUST02012,7/6/2025,Tier 1,18-24,Google Search,Silver,Makeup,NA,No
CUST02013,7/21/2025,Tier 3,25-34,Marketplace,Silver,Skin Care,Combination,Yes
CUST02014,12/12/2024,Tier 3,18-24,Google Search,None,Baby Care,Dry,No
CUST02015,7/13/2024,Tier 2,25-34,Google Search,None,Wellness,Oily,No
CUST02016,9/11/2025,Tier 3,25-34,Instagram,None,Wellness,NA,Yes
CUST02017,10/15/2024,Tier 1,35-44,Instagram,Gold,Skin Care,Combination,Yes
CUST02018,7/28/2025,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST02019,6/11/2024,Tier 1,18-24,Marketplace,None,Skin Care,Combination,No
CUST02020,2/28/2024,Tier 2,35-44,Marketplace,None,Baby Care,Dry,Yes
CUST02021,8/9/2025,Tier 1,25-34,Google Search,Gold,Hair Care,Combination,No
CUST02022,8/13/2025,Tier 1,25-34,Instagram,None,Makeup,Oily,No
CUST02023,7/22/2025,Tier 1,45+,Influencer,None,Skin Care,Oily,Yes
CUST02024,1/9/2024,Tier 1,25-34,Referral,Silver,Baby Care,Combination,Yes
CUST02025,8/9/2024,Tier 2,25-34,Influencer,None,Makeup,NA,Yes
CUST02026,6/10/2024,Tier 2,35-44,Referral,None,Hair Care,Normal,Yes
CUST02027,2/5/2025,Tier 2,18-24,Referral,None,Fragrance,Combination,Yes
CUST02028,11/25/2024,Tier 1,25-34,Marketplace,Gold,Skin Care,Sensitive,No
CUST02029,12/3/2024,Tier 1,25-34,Referral,Silver,Skin Care,Normal,Yes
CUST02030,10/16/2024,Tier 1,35-44,Google Search,Gold,Baby Care,NA,Yes
CUST02031,2/21/2025,Tier 1,25-34,Organic,None,Hair Care,Dry,Yes
CUST02032,6/6/2024,Tier 3,35-44,Google Search,None,Hair Care,Oily,Yes
CUST02033,1/5/2024,Tier 1,18-24,Marketplace,Gold,Hair Care,Oily,Yes
CUST02034,1/17/2025,Tier 1,18-24,Instagram,None,Hair Care,Combination,Yes
CUST02035,1/9/2025,Tier 2,18-24,Google Search,Gold,Wellness,Normal,Yes
CUST02036,3/22/2024,Tier 3,35-44,Marketplace,None,Hair Care,NA,No
CUST02037,12/4/2024,Tier 1,25-34,Instagram,Gold,Makeup,Combination,Yes
CUST02038,1/8/2024,Tier 2,25-34,Organic,Platinum,Wellness,NA,Yes
CUST02039,9/7/2024,Tier 3,35-44,Instagram,None,Skin Care,Sensitive,Yes
CUST02040,9/10/2025,Tier 1,35-44,Marketplace,None,Wellness,Combination,Yes
CUST02041,11/25/2024,Tier 1,25-34,Google Search,Silver,Wellness,Combination,Yes
CUST02042,4/29/2025,Tier 2,45+,Marketplace,None,Baby Care,Sensitive,Yes
CUST02043,8/12/2025,Tier 2,18-24,Instagram,None,Skin Care,Dry,Yes
CUST02044,3/13/2024,Tier 2,25-34,Organic,None,Makeup,Sensitive,No
CUST02045,12/16/2024,Tier 1,18-24,Influencer,None,Hair Care,NA,Yes
CUST02046,1/31/2024,Tier 3,18-24,Organic,Platinum,Skin Care,Dry,Yes
CUST02047,6/3/2024,Tier 2,45+,Referral,None,Wellness,Combination,No
CUST02048,2/15/2025,Tier 2,45+,Instagram,Silver,Skin Care,Normal,Yes
CUST02049,11/16/2024,Tier 2,18-24,Google Search,Silver,Skin Care,Oily,Yes
CUST02050,5/22/2025,Tier 2,25-34,Organic,None,Makeup,Normal,Yes
CUST02051,1/3/2024,Tier 2,35-44,Instagram,Gold,Skin Care,Combination,Yes
CUST02052,2/17/2025,Tier 3,35-44,Influencer,Silver,Skin Care,Combination,Yes
CUST02053,6/19/2025,Tier 3,45+,Marketplace,None,Hair Care,Normal,No
CUST02054,3/20/2024,Tier 3,25-34,Referral,None,Makeup,Sensitive,No
CUST02055,7/31/2024,Tier 1,18-24,Organic,None,Skin Care,NA,Yes
CUST02056,4/13/2024,Tier 2,18-24,Marketplace,Gold,Fragrance,Oily,Yes
CUST02057,12/13/2024,Tier 1,25-34,Marketplace,None,Hair Care,NA,Yes
CUST02058,8/28/2025,Tier 2,45+,Google Search,None,Skin Care,NA,Yes
CUST02059,5/18/2025,Tier 2,18-24,Referral,None,Wellness,Dry,Yes
CUST02060,7/13/2025,Tier 1,45+,Google Search,None,Makeup,NA,Yes
CUST02061,11/9/2024,Tier 3,25-34,Marketplace,Platinum,Wellness,Combination,Yes
CUST02062,10/2/2024,Tier 3,25-34,Instagram,Silver,Skin Care,Oily,No
CUST02063,5/2/2024,Tier 2,18-24,Referral,None,Skin Care,Combination,Yes
CUST02064,4/5/2025,Tier 1,35-44,Google Search,None,Wellness,Combination,Yes
CUST02065,4/12/2024,Tier 1,45+,Referral,None,Skin Care,Combination,Yes
CUST02066,6/27/2025,Tier 1,35-44,Instagram,None,Hair Care,Sensitive,Yes
CUST02067,9/23/2024,Tier 2,18-24,Marketplace,Gold,Skin Care,Dry,Yes
CUST02068,6/8/2025,Tier 3,35-44,Organic,Gold,Makeup,Combination,Yes
CUST02069,11/1/2024,Tier 1,35-44,Influencer,None,Hair Care,Dry,Yes
CUST02070,7/1/2025,Tier 3,25-34,Organic,None,Skin Care,Sensitive,Yes
CUST02071,9/13/2025,Tier 2,25-34,Organic,Gold,Baby Care,Combination,Yes
CUST02072,4/22/2024,Tier 1,18-24,Google Search,None,Hair Care,Oily,Yes
CUST02073,5/18/2025,Tier 2,25-34,Influencer,None,Hair Care,NA,No
CUST02074,8/21/2025,Tier 2,35-44,Instagram,Silver,Hair Care,Dry,Yes
CUST02075,2/15/2024,Tier 3,35-44,Google Search,None,Wellness,Dry,Yes
CUST02076,7/14/2024,Tier 1,35-44,Instagram,None,Hair Care,Combination,Yes
CUST02077,4/26/2024,Tier 1,25-34,Organic,Silver,Wellness,NA,Yes
CUST02078,5/12/2024,Tier 1,35-44,Marketplace,Gold,Makeup,Sensitive,Yes
CUST02079,6/21/2024,Tier 2,45+,Marketplace,None,Baby Care,NA,Yes
CUST02080,10/26/2024,Tier 1,45+,Organic,None,Makeup,Combination,Yes
CUST02081,3/29/2024,Tier 3,25-34,Referral,Gold,Makeup,Combination,Yes
CUST02082,1/5/2025,Tier 2,35-44,Google Search,None,Fragrance,Combination,No
CUST02083,4/30/2025,Tier 2,18-24,Influencer,None,Skin Care,Dry,Yes
CUST02084,3/14/2025,Tier 1,25-34,Organic,None,Baby Care,Oily,Yes
CUST02085,8/17/2025,Tier 1,25-34,Marketplace,None,Hair Care,Sensitive,Yes
CUST02086,7/11/2025,Tier 2,25-34,Organic,Silver,Hair Care,Oily,Yes
CUST02087,8/17/2025,Tier 2,25-34,Marketplace,Silver,Hair Care,Combination,No
CUST02088,2/24/2025,Tier 1,18-24,Instagram,None,Hair Care,Oily,Yes
CUST02089,9/9/2025,Tier 3,18-24,Marketplace,None,Fragrance,Oily,Yes
CUST02090,1/31/2025,Tier 3,35-44,Instagram,Silver,Fragrance,Oily,Yes
CUST02091,9/2/2025,Tier 1,18-24,Referral,None,Hair Care,Dry,Yes
CUST02092,8/17/2024,Tier 2,25-34,Marketplace,Gold,Makeup,Normal,No
CUST02093,3/6/2025,Tier 2,25-34,Marketplace,Gold,Makeup,Dry,No
CUST02094,5/13/2025,Tier 2,25-34,Organic,Gold,Baby Care,Dry,Yes
CUST02095,11/21/2024,Tier 3,25-34,Google Search,Silver,Baby Care,Normal,Yes
CUST02096,10/13/2024,Tier 1,25-34,Influencer,None,Skin Care,Oily,Yes
CUST02097,4/14/2024,Tier 3,35-44,Influencer,Silver,Fragrance,Dry,Yes
CUST02098,2/6/2025,Tier 2,35-44,Marketplace,Silver,Baby Care,Combination,No
CUST02099,5/25/2024,Tier 3,25-34,Organic,Silver,Hair Care,Normal,Yes
CUST02100,1/26/2024,Tier 3,45+,Organic,None,Fragrance,Sensitive,No
CUST02101,11/22/2024,Tier 2,25-34,Referral,None,Skin Care,Normal,No
CUST02102,5/30/2024,Tier 1,35-44,Referral,Platinum,Makeup,Dry,Yes
CUST02103,1/12/2025,Tier 2,45+,Marketplace,Platinum,Skin Care,Dry,Yes
CUST02104,7/17/2025,Tier 2,25-34,Referral,Silver,Makeup,Oily,No
CUST02105,4/27/2025,Tier 1,35-44,Marketplace,None,Baby Care,Sensitive,Yes
CUST02106,4/27/2024,Tier 2,25-34,Google Search,Gold,Fragrance,Oily,Yes
CUST02107,10/20/2024,Tier 1,35-44,Organic,None,Skin Care,Combination,Yes
CUST02108,7/29/2025,Tier 2,18-24,Referral,None,Wellness,Normal,No
CUST02109,9/4/2024,Tier 2,45+,Instagram,None,Wellness,NA,Yes
CUST02110,8/22/2025,Tier 3,25-34,Instagram,Gold,Hair Care,Combination,Yes
CUST02111,3/21/2025,Tier 1,45+,Influencer,Silver,Wellness,Sensitive,Yes
CUST02112,5/11/2024,Tier 2,18-24,Instagram,Silver,Baby Care,Oily,No
CUST02113,8/14/2024,Tier 2,35-44,Marketplace,None,Hair Care,Combination,Yes
CUST02114,2/17/2025,Tier 1,18-24,Marketplace,None,Makeup,Sensitive,Yes
CUST02115,11/10/2024,Tier 3,18-24,Organic,None,Hair Care,Combination,No
CUST02116,12/31/2024,Tier 2,35-44,Organic,Silver,Hair Care,Dry,Yes
CUST02117,9/26/2024,Tier 1,35-44,Instagram,None,Fragrance,Normal,Yes
CUST02118,3/6/2024,Tier 3,35-44,Organic,Silver,Skin Care,Sensitive,No
CUST02119,7/3/2024,Tier 2,25-34,Referral,None,Makeup,Dry,Yes
CUST02120,3/26/2024,Tier 2,25-34,Marketplace,None,Hair Care,Oily,Yes
CUST02121,8/26/2025,Tier 1,35-44,Instagram,Silver,Skin Care,Normal,Yes
CUST02122,4/7/2024,Tier 1,25-34,Referral,None,Skin Care,Oily,No
CUST02123,7/30/2024,Tier 1,25-34,Influencer,None,Hair Care,Normal,Yes
CUST02124,7/15/2025,Tier 2,18-24,Instagram,Silver,Baby Care,Sensitive,Yes
CUST02125,2/20/2025,Tier 2,25-34,Instagram,Gold,Fragrance,NA,Yes
CUST02126,9/26/2024,Tier 2,18-24,Instagram,None,Skin Care,Oily,Yes
CUST02127,12/9/2024,Tier 1,45+,Google Search,Gold,Skin Care,NA,Yes
CUST02128,5/6/2025,Tier 1,18-24,Google Search,Silver,Baby Care,Oily,Yes
CUST02129,6/15/2025,Tier 1,18-24,Instagram,None,Wellness,Dry,No
CUST02130,1/16/2025,Tier 2,25-34,Instagram,Silver,Baby Care,Oily,No
CUST02131,8/2/2024,Tier 1,25-34,Instagram,None,Skin Care,Combination,No
CUST02132,9/4/2025,Tier 3,25-34,Google Search,None,Skin Care,Sensitive,Yes
CUST02133,3/29/2025,Tier 1,25-34,Google Search,None,Hair Care,Sensitive,Yes
CUST02134,9/10/2024,Tier 2,25-34,Marketplace,Silver,Fragrance,Dry,Yes
CUST02135,4/28/2025,Tier 1,35-44,Organic,None,Makeup,Combination,No
CUST02136,3/8/2024,Tier 2,25-34,Google Search,None,Makeup,NA,Yes
CUST02137,9/29/2024,Tier 3,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST02138,2/7/2025,Tier 1,25-34,Instagram,None,Baby Care,NA,Yes
CUST02139,8/13/2025,Tier 1,25-34,Google Search,None,Fragrance,NA,No
CUST02140,4/15/2024,Tier 1,25-34,Marketplace,Gold,Makeup,Combination,No
CUST02141,10/4/2024,Tier 2,18-24,Google Search,None,Makeup,Dry,Yes
CUST02142,7/5/2025,Tier 2,18-24,Marketplace,None,Baby Care,Normal,No
CUST02143,5/27/2025,Tier 1,18-24,Organic,Silver,Makeup,Oily,Yes
CUST02144,1/23/2025,Tier 2,18-24,Organic,Silver,Wellness,Sensitive,Yes
CUST02145,1/20/2024,Tier 1,25-34,Marketplace,None,Skin Care,Oily,No
CUST02146,3/28/2025,Tier 1,25-34,Google Search,None,Baby Care,NA,Yes
CUST02147,7/29/2024,Tier 1,45+,Instagram,None,Wellness,Normal,Yes
CUST02148,9/25/2024,Tier 2,25-34,Influencer,None,Baby Care,NA,No
CUST02149,2/23/2025,Tier 2,25-34,Google Search,Gold,Skin Care,Sensitive,Yes
CUST02150,6/22/2024,Tier 2,25-34,Instagram,None,Makeup,Normal,Yes
CUST02151,7/18/2024,Tier 1,25-34,Google Search,None,Makeup,Combination,Yes
CUST02152,4/12/2024,Tier 3,25-34,Referral,Silver,Skin Care,Oily,No
CUST02153,3/16/2024,Tier 3,45+,Instagram,None,Wellness,Normal,Yes
CUST02154,2/18/2024,Tier 2,35-44,Influencer,Gold,Skin Care,Normal,Yes
CUST02155,2/17/2025,Tier 3,45+,Marketplace,None,Baby Care,Oily,Yes
CUST02156,9/21/2024,Tier 2,25-34,Google Search,None,Fragrance,Oily,Yes
CUST02157,8/2/2025,Tier 1,45+,Organic,Gold,Skin Care,Normal,Yes
CUST02158,3/29/2024,Tier 1,35-44,Organic,Silver,Skin Care,NA,Yes
CUST02159,4/20/2025,Tier 1,35-44,Influencer,None,Fragrance,Oily,Yes
CUST02160,11/2/2024,Tier 3,25-34,Influencer,None,Wellness,Dry,No
CUST02161,10/28/2024,Tier 1,35-44,Instagram,None,Wellness,Oily,No
CUST02162,1/23/2025,Tier 2,18-24,Google Search,None,Skin Care,Sensitive,Yes
CUST02163,12/9/2024,Tier 1,18-24,Marketplace,None,Makeup,Combination,Yes
CUST02164,11/26/2024,Tier 2,18-24,Marketplace,Gold,Skin Care,NA,Yes
CUST02165,4/22/2025,Tier 2,25-34,Marketplace,None,Wellness,Sensitive,Yes
CUST02166,9/4/2025,Tier 1,25-34,Google Search,Silver,Baby Care,NA,Yes
CUST02167,8/1/2024,Tier 2,25-34,Google Search,None,Wellness,Combination,Yes
CUST02168,1/5/2025,Tier 1,25-34,Google Search,None,Skin Care,Oily,Yes
CUST02169,8/15/2024,Tier 3,18-24,Referral,Gold,Hair Care,Dry,Yes
CUST02170,4/15/2024,Tier 1,35-44,Marketplace,Silver,Hair Care,Normal,Yes
CUST02171,5/12/2025,Tier 1,18-24,Referral,None,Hair Care,Oily,Yes
CUST02172,5/26/2024,Tier 1,25-34,Referral,None,Baby Care,Combination,Yes
CUST02173,8/28/2025,Tier 1,25-34,Google Search,None,Makeup,Sensitive,Yes
CUST02174,4/14/2024,Tier 3,35-44,Google Search,None,Fragrance,Sensitive,Yes
CUST02175,6/17/2024,Tier 2,35-44,Instagram,Gold,Makeup,Combination,Yes
CUST02176,5/16/2025,Tier 1,25-34,Marketplace,None,Skin Care,Normal,Yes
CUST02177,10/21/2024,Tier 2,45+,Google Search,None,Baby Care,Dry,No
CUST02178,9/25/2024,Tier 2,25-34,Organic,None,Fragrance,Dry,Yes
CUST02179,8/16/2024,Tier 1,18-24,Google Search,Platinum,Baby Care,NA,No
CUST02180,4/28/2024,Tier 1,35-44,Organic,Silver,Wellness,Combination,Yes
CUST02181,9/2/2025,Tier 1,25-34,Google Search,None,Hair Care,Combination,No
CUST02182,7/11/2025,Tier 1,35-44,Organic,None,Hair Care,Combination,Yes
CUST02183,6/16/2025,Tier 2,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST02184,3/30/2025,Tier 1,35-44,Google Search,None,Skin Care,Dry,Yes
CUST02185,2/29/2024,Tier 1,18-24,Instagram,None,Hair Care,Combination,Yes
CUST02186,10/2/2024,Tier 2,25-34,Referral,Gold,Hair Care,Oily,Yes
CUST02187,9/13/2024,Tier 1,18-24,Instagram,None,Skin Care,NA,Yes
CUST02188,2/11/2025,Tier 1,25-34,Google Search,None,Fragrance,Normal,No
CUST02189,1/22/2025,Tier 1,18-24,Google Search,None,Wellness,Dry,Yes
CUST02190,10/25/2024,Tier 3,25-34,Organic,None,Baby Care,Dry,Yes
CUST02191,5/23/2024,Tier 1,25-34,Influencer,Silver,Baby Care,Combination,Yes
CUST02192,5/14/2024,Tier 1,18-24,Referral,Gold,Skin Care,Oily,Yes
CUST02193,9/10/2025,Tier 3,18-24,Organic,None,Wellness,Sensitive,No
CUST02194,6/9/2024,Tier 1,25-34,Organic,Gold,Skin Care,Dry,Yes
CUST02195,9/2/2024,Tier 1,25-34,Marketplace,None,Hair Care,Normal,Yes
CUST02196,12/15/2024,Tier 1,25-34,Instagram,None,Makeup,NA,Yes
CUST02197,9/6/2025,Tier 2,25-34,Referral,Silver,Fragrance,Dry,Yes
CUST02198,8/10/2024,Tier 1,18-24,Influencer,Silver,Hair Care,Normal,No
CUST02199,10/21/2024,Tier 2,35-44,Organic,None,Skin Care,Sensitive,Yes
CUST02200,4/7/2025,Tier 2,45+,Referral,None,Skin Care,Dry,Yes
CUST02201,1/28/2024,Tier 1,35-44,Instagram,Silver,Hair Care,Normal,Yes
CUST02202,6/8/2024,Tier 1,18-24,Instagram,None,Baby Care,Combination,Yes
CUST02203,12/9/2024,Tier 1,25-34,Marketplace,None,Hair Care,Dry,Yes
CUST02204,10/18/2024,Tier 1,25-34,Instagram,None,Skin Care,Dry,Yes
CUST02205,9/7/2024,Tier 1,25-34,Influencer,None,Baby Care,NA,Yes
CUST02206,9/22/2024,Tier 2,25-34,Marketplace,Gold,Hair Care,Dry,Yes
CUST02207,4/15/2024,Tier 2,25-34,Organic,None,Hair Care,Oily,No
CUST02208,2/12/2024,Tier 2,18-24,Marketplace,None,Hair Care,Sensitive,Yes
CUST02209,8/13/2024,Tier 1,35-44,Organic,None,Wellness,Sensitive,No
CUST02210,1/9/2025,Tier 1,35-44,Marketplace,Silver,Wellness,Sensitive,Yes
CUST02211,10/12/2024,Tier 2,35-44,Marketplace,Gold,Skin Care,Combination,Yes
CUST02212,8/4/2025,Tier 1,25-34,Influencer,Gold,Skin Care,NA,Yes
